"Freq [GHz]","RCSTotal [] - IWavePhi='0deg' IWaveTheta='0deg' Phi='0deg' Theta='0deg'"
3.87,0.0129010149482798
3.88,0.0126175374555333
3.89,0.0123362750404562
3.9,0.0120584905448208
3.91,0.0117854221379938
3.92,0.0115182792798737
3.93,0.0112582360058766
3.94,0.0110064285153642
3.95,0.0107639483625276
3.96,0.0105318382019213
3.97,0.0103110893222094
3.98,0.0101026345617232
3.99,0.0099073487057122
4,0.00972604042159171
4.01,0.00955945233340877
4.02,0.00940825737997003
4.03,0.00927305547545514
4.04,0.00915437152266396
4.05,0.00905265374585141
4.06,0.00896827206442171
4.07,0.0089015160261033
4.08,0.00885259449789122
4.09,0.00882163518649675
4.1,0.00880868352455367
4.11,0.00881370354979484
4.12,0.00883657720139028
4.13,0.00887710690225065
4.14,0.00893501515210227
4.15,0.00900994643311707
4.16,0.00910146881208901
4.17,0.00920907789926458
4.18,0.00933219556465584
4.19,0.0094701778625931
4.2,0.00962231312428795
4.21,0.00978782956412635
4.22,0.00996589574532235
4.23,0.0101556280380191
4.24,0.0103560919282197
4.25,0.010566307562718
4.26,0.0107852556447112
4.27,0.0110118805597178
4.28,0.0112450966188811
4.29,0.011483792762394
4.3,0.0117268387670421
4.31,0.0119730893377904
4.32,0.0122213900126299
4.33,0.0124705837700787
4.34,0.0127195145737721
4.35,0.0129670341324383
4.36,0.0132120070845671
4.37,0.0134533151987676
4.38,0.0136898643138165
4.39,0.0139205882417918
4.4,0.0141444522357466
4.41,0.0143604607763088
4.42,0.0145676581883156
4.43,0.0147651365320146
4.44,0.0149520364481682
4.45,0.0151275529291958
4.46,0.0152909363576546
4.47,0.0154414976262147
4.48,0.0155786101114745
4.49,0.0157017120258002
4.5,0.015810307650935
4.51,0.0159039713791102
4.52,0.0159823453106846
4.53,0.0160451460428073
4.54,0.0160921590802359
4.55,0.0161232439627749
4.56,0.0161383328732622
4.57,0.016137429534937
4.58,0.0161206095124843
4.59,0.016088020314791
4.6,0.0160398794600459
4.61,0.0159764728450314
4.62,0.0158981522704008
4.63,0.0158053366540698
4.64,0.0156985070451891
4.65,0.0155782038699912
4.66,0.0154450275573029
4.67,0.0152996319286062
4.68,0.0151427234984254
4.69,0.0149750573838466
4.7,0.0147974338894369
4.71,0.0146106938872398
4.72,0.0144157181825472
4.73,0.014213419841332
4.74,0.0140047415124057
4.75,0.0137906516533717
4.76,0.0135721407479999
4.77,0.0133502155371842
4.78,0.0131258953376997
4.79,0.0129002076516404
4.8,0.0126741824540796
4.81,0.0124488501349294
4.82,0.0122252349679137
4.83,0.0120043498209889
4.84,0.0117871954208163
4.85,0.0115747516161711
4.86,0.011367975688452
4.87,0.0111677979067906
4.88,0.010975115494667
4.89,0.0107907918810307
4.9,0.0106156500317641
4.91,0.0104504698005538
4.92,0.0102959861256203
4.93,0.0101528825149263
4.94,0.0100217899335811
4.95,0.00990328538710178
4.96,0.00979788657667785
4.97,0.00970605132347185
4.98,0.00962817491190877
4.99,0.00956458951070001
5,0.00951556081610388
5.01,0.00948128931355514
5.02,0.00946190680990907
5.03,0.00945747784578242
5.04,0.0094679993008434
5.05,0.00949339915596813
5.06,0.00953353928249508
5.07,0.00958821363542342
5.08,0.0096571502842543
5.09,0.00974001318923238
5.1,0.00983640363576318
5.11,0.00994586123609472
5.12,0.0100678669463805
5.13,0.0102018450612483
5.14,0.0103471661198469
5.15,0.0105031501559729
5.16,0.0106690686968327
5.17,0.0108441484472255
5.18,0.0110275755695743
5.19,0.0112184992927592
5.2,0.0114160339168662
5.21,0.0116192654244897
5.22,0.0118272531483486
5.23,0.0120390368426256
5.24,0.0122536373599017
5.25,0.0124700648236311
5.26,0.0126873202201791
5.27,0.0129044012335578
5.28,0.0131203060395727
5.29,0.0133340386066035
5.3,0.0135446124934006
5.31,0.0137510560383241
5.32,0.013952415920693
5.33,0.0141477612812656
5.34,0.0143361896327204
5.35,0.0145168286382663
5.36,0.0146888428400068
5.37,0.0148514347858818
5.38,0.0150038489735269
5.39,0.0151453789617706
5.4,0.0152753660929188
5.41,0.0153932045804685
5.42,0.0154983452390463
5.43,0.0155902958699789
5.44,0.0156686258401506
5.45,0.0157329674452842
5.46,0.015783017235052
5.47,0.015818537512479
5.48,0.0158393595963813
5.49,0.0158453823091839
5.5,0.0158365726390665
5.51,0.0158129681178531
5.52,0.015774676233396
5.53,0.015721871347211
5.54,0.0156547992025362
5.55,0.0155737707251257
5.56,0.0154791633892615
5.57,0.0153714206046973
5.58,0.0152510464813757
5.59,0.01511860742924
5.6,0.0149747265627021
5.61,0.0148200819502734
5.62,0.0146554049591836
5.63,0.0144814740052027
5.64,0.014299112967428
5.65,0.0141091877062993
5.66,0.0139126007309883
5.67,0.0137102861703275
5.68,0.0135032083084376
5.69,0.0132923553440479
5.7,0.0130787334248647
5.71,0.0128633628664494
5.72,0.012647274606291
5.73,0.0124315027574977
5.74,0.0122170815169241
5.75,0.0120050395597145
5.76,0.0117963942234627
5.77,0.011592147661184
5.78,0.0113932806850689
5.79,0.0112007490642139
5.8,0.0110154787639304
5.81,0.0108383602006185
5.82,0.0106702444318533
5.83,0.0105119393874486
5.84,0.0103642057454663
5.85,0.01022775119423
5.86,0.0101032297736212
5.87,0.00999123656339788
5.88,0.00989230515090785
5.89,0.00980690492685007
5.9,0.00973543826122034
5.91,0.00967823859052366
5.92,0.00963556931366623
5.93,0.00960762063032299
5.94,0.00959451173526047
5.95,0.00959628546163317
5.96,0.00961291138697366
5.97,0.0096442854128743
5.98,0.00969022849197483
5.99,0.00975048953005331
6,0.00982474486724737
6.01,0.00991260027994744
6.02,0.0100135944199487
6.03,0.0101271976667503
6.04,0.0102528186216016
6.05,0.0103898029248182
6.06,0.0105374414124254
6.07,0.0106949678453137
6.08,0.0108615674748851
6.09,0.0110363803660479
6.1,0.0112185029073119
6.11,0.0114069948139952
6.12,0.0116008836431451
6.13,0.0117991695577773
6.14,0.0120008304242036
6.15,0.0122048263559049
6.16,0.0124101064004581
6.17,0.0126156123875394
6.18,0.0128202857083148
6.19,0.0130230719890082
6.2,0.0132229282995576
6.21,0.0134188235034887
6.22,0.0136097508687908
6.23,0.0137947286328026
6.24,0.0139728043913439
6.25,0.0141430635190836
6.26,0.0143046317270986
6.27,0.0144566797623626
6.28,0.0145984281987394
6.29,0.0147291509486336
6.3,0.0148481796663365
6.31,0.0149549077111292
6.32,0.0150487921488801
6.33,0.0151293552817797
6.34,0.0151961912329304
6.35,0.0152489647912004
6.36,0.0152874136112717
6.37,0.0153113505110728
6.38,0.0153206628077254
6.39,0.0153153153407844
6.4,0.0152953476378062
6.41,0.0152608767270636
6.42,0.0152120936558702
6.43,0.015149262969484
6.44,0.0150727251408249
6.45,0.0149828864563859
6.46,0.0148802266941637
6.47,0.0147652877630912
6.48,0.0146386775927538
6.49,0.0145010607474756
6.5,0.0143531620147417
6.51,0.0141957538886429
6.52,0.0140296598861759
6.53,0.0138557454439848
6.54,0.0136749165902256
6.55,0.0134881120234452
6.56,0.0132962998091687
6.57,0.0131004711229205
6.58,0.0129016371232849
6.59,0.0127008203485179
6.6,0.0124990520994502
6.61,0.0122973650102368
6.62,0.0120967871082547
6.63,0.0118983406424256
6.64,0.0117030299660581
6.65,0.0115118402192269
6.66,0.0113257346728446
6.67,0.0111456418588829
6.68,0.0109724583406888
6.69,0.0108070400472642
6.7,0.0106501977231146
6.71,0.0105026960034398
6.72,0.0103652435763307
6.73,0.0102384961449434
6.74,0.0101230487837573
6.75,0.0100194342373817
6.76,0.00992811868054602
6.77,0.00984950430806356
6.78,0.00978392085251641
6.79,0.00973162837653809
6.8,0.00969281586478488
6.81,0.00966759813269107
6.82,0.00965601855579195
6.83,0.00965804677425876
6.84,0.00967358033797986
6.85,0.0097024456491618
6.86,0.00974439899181798
6.87,0.00979912783593608
6.88,0.00986625328153183
6.89,0.0099453335035764
6.9,0.0100358639631342
6.91,0.0101372825849369
6.92,0.0102489732114834
6.93,0.0103702668355289
6.94,0.0105004493342652
6.95,0.0106387613638819
6.96,0.0107844063319507
6.97,0.0109365531651111
6.98,0.0110943400865717
6.99,0.011256882156141
7,0.0114232739030946
7.01,0.0115925938428715
7.02,0.0117639133677174
7.03,0.0119362970526328
7.04,0.0121088092815905
7.05,0.0122805210709613
7.06,0.0124505131530605
7.07,0.0126178799509522
7.08,0.0127817375725377
7.09,0.012941224288125
7.1,0.013095508110769
7.11,0.0132437885525202
7.12,0.013385304272957
7.13,0.0135193308798275
7.14,0.0136451897011536
7.15,0.0137622502576928
7.16,0.0138699302468157
7.17,0.013967702562416
7.18,0.014055093051053
7.19,0.0141316850085539
7.2,0.0141971220625853
7.21,0.0142511073571563
7.22,0.0142934073983402
7.23,0.0143238493533287
7.24,0.0143423231360227
7.25,0.0143487831344503
7.26,0.0143432452090936
7.27,0.0143257890965781
7.28,0.0142965554939413
7.29,0.0142557447775349
7.3,0.0142036175675429
7.31,0.0141404910600952
7.32,0.0140667370346357
7.33,0.0139827824631114
7.34,0.0138891026560604
7.35,0.013786222405353
7.36,0.0136747098818581
7.37,0.0135551748620587
7.38,0.0134282661949522
7.39,0.0132946667142615
7.4,0.013155088435244
7.41,0.0130102740519243
7.42,0.0128609842517588
7.43,0.0127080026401391
7.44,0.012552123501493
7.45,0.0123941553044871
7.46,0.0122349086539949
7.47,0.0120751990730469
7.48,0.0119158371234468
7.49,0.0117576261369851
7.5,0.0116013606192626
7.51,0.0114478178144268
7.52,0.0112977553432883
7.53,0.011151909004955
7.54,0.0110109866878316
7.55,0.0108756652698477
7.56,0.0107465877948624
7.57,0.0106243588967959
7.58,0.0105095436919309
7.59,0.0104026633128894
7.6,0.0103041948323364
7.61,0.0102145631434725
7.62,0.0101341466675027
7.63,0.0100632693203536
7.64,0.0100022028666728
7.65,0.00995116361407769
7.66,0.00991031232307373
7.67,0.00987975348222111
7.68,0.009859535046498
7.69,0.00984964976101626
7.7,0.00985003103293471
7.71,0.00986056113826446
7.72,0.00988106476832495
7.73,0.00991131477393666
7.74,0.00995103171744358
7.75,0.00999988662720488
7.76,0.0100575024658122
7.77,0.010123457232014
7.78,0.0101972859894723
7.79,0.0102784830368935
7.8,0.0103665062529895
7.81,0.010460779566975
7.82,0.0105606960624036
7.83,0.0106656238440167
7.84,0.0107749035011537
7.85,0.0108878613649735
7.86,0.0110038040347042
7.87,0.0111220288671574
7.88,0.0112418248789682
7.89,0.0113624771235843
7.9,0.0114832715368844
7.91,0.0116034989493857
7.92,0.0117224580509204
7.93,0.0118394599023397
7.94,0.0119538334413755
7.95,0.0120649257704249
7.96,0.0121721083427966
7.97,0.0122747803517242
7.98,0.0123723723434227
7.99,0.0124643465194364
8,0.0125502031404826
